2026-07-13T10:50:07.322831,2,8,21.82,1003.08,58.84
2026-07-13T10:50:13.147967,3,8,21.82,1003.12,58.83
2026-07-13T10:50:18.973031,4,8,21.82,1003.10,58.81
2026-07-13T10:50:24.798399,5,8,21.82,1003.10,58.84
